ra,dec,err_maj,err_min,err_ang,j_m,j_msig,h_m,h_msig,k_m,k_msig,rd_flg,bl_flg,cc_flg,extd_flg,id_opt,b_m_opt,r_m_opt,dist_opt,phi_opt,nopt_mchs
345.786747,26.959101,0.12,0.12,90,14.367,0.039,13.792,0.046,13.716,0.043,222,111,000,0,112519924741,17.60,15.80,0.19,177,1
346.333416,29.935097,0.15,0.12,0,13.795,0.034,13.192,0.033,13.055,0.040,222,111,000,0,112519943341,17.40,15.10,1.14,46,1
346.000735,28.893728,0.23,0.22,168,16.664,0.145,15.767,0.152,15.574,0.193,222,111,000,0,,,,,,0
105.953979,19.315317,0.12,0.12,90,15.379,0.051,14.883,0.070,14.631,0.082,222,111,000,0,105004820417,17.70,16.60,0.65,189,1
42.758006,29.749741,0.13,0.12,90,14.644,0.036,14.033,0.041,13.781,0.049,222,111,000,0,112500926546,18.70,16.10,0.20,168,1
346.678924,29.459938,0.12,0.12,90,15.777,0.071,14.969,0.084,14.698,0.097,222,111,000,0,112519954774,20.20,17.60,1.11,62,1
40.342303,28.218344,0.13,0.12,0,12.553,0.031,12.253,0.034,12.236,0.031,222,111,000,0,112500874599,14.80,13.30,0.99,196,1
346.697311,28.933838,0.31,0.29,135,17.093,0.207,15.842,0.166,15.720,0.232,222,111,000,0,112519955446,20.00,18.30,0.21,109,1
346.591395,24.553667,0.13,0.12,90,15.018,0.040,14.450,0.054,14.472,0.077,222,111,000,0,112519951907,18.20,16.40,0.46,12,1
40.023412,29.119785,0.16,0.15,10,15.959,0.079,15.802,0.165,15.568,0.175,222,111,000,0,112500867830,18.60,16.50,0.22,98,1
40.500757,26.053638,0.12,0.12,90,15.255,0.052,14.846,0.068,14.692,0.087,222,111,000,1,112500877901,18.00,15.80,0.43,216,1,2625
346.720248,25.029346,0.51,0.51,90,15.027,0.099,14.579,9.999,15.052,9.999,400,000,000,0,,,,,,0
346.462000,24.977156,0.23,0.21,94,16.369,0.107,15.852,0.168,15.233,0.151,222,111,000,0,,,,,,0
346.670922,27.489422,0.17,0.13,0,15.580,0.058,15.442,0.120,15.459,0.185,222,111,000,0,112519954536,18.10,16.50,1.05,78,1
106.106580,23.964167,0.13,0.13,90,15.827,0.069,15.276,0.094,15.044,0.111,222,111,000,0,112504895585,19.80,17.50,0.55,88,1
347.263179,26.905584,0.23,0.12,0,14.660,0.041,13.948,0.046,13.773,0.049,222,111,000,0,112519973827,20.80,17.90,0.24,43,1
41.210139,28.539200,0.30,0.15,0,16.010,0.072,15.752,0.127,15.646,0.184,222,111,000,0,112500892666,19.60,17.10,0.19,194,1
346.594185,24.782898,0.12,0.12,90,12.365,0.027,11.878,0.031,11.757,0.031,222,111,000,0,112519951982,16.10,14.20,0.55,93,1
105.950900,18.322039,0.28,0.26,23,16.170,0.093,15.803,0.146,15.833,0.236,222,111,000,0,105004820145,18.50,17.00,1.46,149,1
40.295806,26.552885,0.13,0.12,90,15.849,0.068,15.110,0.089,14.877,0.097,222,111,000,0,112500873563,20.80,18.10,0.86,129,1
40.294058,27.112480,0.12,0.12,90,14.613,0.035,14.041,0.046,13.757,0.044,222,111,000,0,112500873509,19.10,16.10,1.05,213,1
40.107218,25.215483,0.13,0.13,90,15.935,0.079,15.500,0.122,15.103,0.118,222,111,000,0,112500869648,20.40,17.60,0.28,144,1
42.657855,25.201540,0.32,0.20,97,10.508,9.999,10.276,9.999,14.560,0.137,002,001,00D,0,,,,,,0
345.075908,25.723911,0.25,0.24,162,16.962,0.180,15.849,0.146,15.425,0.160,222,111,000,0,112519900018,20.60,18.50,0.33,194,1
346.692954,27.806602,0.25,0.18,178,16.408,0.113,15.480,0.125,15.604,0.200,222,111,000,0,,,,,,0
346.750648,27.875341,0.13,0.13,90,15.594,0.056,14.973,0.082,15.094,0.123,222,111,000,0,112519957290,18.10,16.40,0.86,108,1
43.074239,29.857264,0.31,0.12,0,14.932,0.044,14.291,0.047,14.051,0.058,222,111,S00,0,112500933663,21.10,17.90,1.52,32,1
345.999934,25.116049,0.12,0.12,90,14.851,0.046,14.051,0.042,13.819,0.052,222,111,000,0,112519931925,20.00,17.10,0.54,289,2
346.632455,26.740496,0.12,0.12,90,14.634,0.035,13.963,0.044,13.778,0.051,222,111,000,0,112519953248,18.70,16.30,0.17,129,1
106.186450,22.810949,0.12,0.12,90,14.449,0.036,14.177,0.048,14.090,0.057,222,111,000,0,112504900474,16.30,14.80,0.15,115,1
346.693360,25.171679,0.15,0.12,0,14.889,0.044,14.324,0.056,14.188,0.059,222,111,000,0,112519955309,18.80,16.60,0.27,113,1
40.432691,25.579916,0.16,0.12,90,13.420,0.028,13.086,0.032,12.926,0.033,222,111,000,0,112500876525,16.40,14.10,0.44,244,1
40.728858,25.731625,0.24,0.20,170,16.365,0.098,15.757,0.147,15.369,9.999,220,110,000,0,112500882709,19.30,17.60,0.43,216,1
40.770226,29.537939,0.42,0.36,12,17.357,0.270,16.514,9.999,15.415,0.193,202,101,000,0,,,,,,0
106.134437,19.054928,0.13,0.13,90,15.640,0.061,15.270,0.097,15.129,0.129,222,111,000,0,105004836512,18.40,16.60,0.53,214,1
344.878060,26.499273,0.26,0.22,59,16.441,0.118,15.628,0.119,15.657,0.191,222,111,000,0,112519892988,21.10,18.40,0.28,108,1
346.864262,28.106588,0.12,0.12,90,14.701,0.036,14.144,0.047,14.096,0.063,222,111,000,0,112519960884,17.90,15.90,0.58,77,1
347.126614,27.373409,0.12,0.12,90,15.439,0.059,14.880,0.085,14.726,0.101,222,111,000,0,112519969507,20.70,18.50,1.88,31,1
42.574228,29.808481,0.14,0.12,90,12.971,0.031,12.637,0.036,12.556,0.035,222,111,000,0,112500922367,15.60,13.70,0.42,140,1
344.992154,29.919615,0.18,0.16,86,16.285,0.119,15.514,0.111,15.507,0.176,222,111,000,0,112519897113,18.90,16.90,0.32,271,1
346.752095,25.071295,0.25,0.25,90,16.713,0.150,16.063,0.197,15.127,0.129,222,111,000,0,,,,,,0
346.065528,28.322647,0.12,0.12,90,14.921,0.043,14.513,0.058,14.608,0.091,222,111,000,0,112519934101,17.60,15.40,0.89,127,1
345.803180,28.366543,0.12,0.12,90,14.080,0.031,13.649,0.042,13.569,0.044,222,111,RRR,0,112519925314,16.70,15.20,0.80,147,1
43.378813,25.098654,0.12,0.12,90,15.369,0.055,14.848,0.071,14.619,0.083,222,111,000,0,112500940549,18.50,16.50,0.48,143,1
346.750130,26.008762,0.15,0.12,0,12.018,0.027,11.520,0.033,11.436,0.032,222,111,000,0,112519957264,15.30,13.60,0.30,55,1
347.178231,25.284567,0.18,0.18,90,16.278,0.111,15.367,0.110,15.269,9.999,220,110,000,0,112519971148,20.90,18.30,0.99,53,1
106.283267,20.213797,0.12,0.12,90,14.657,0.037,14.246,0.051,14.253,0.060,222,111,000,0,105004849558,16.40,15.30,1.46,203,1
40.887515,26.514709,0.31,0.24,2,16.925,0.162,15.887,0.164,15.394,9.999,220,110,000,0,112500886013,20.30,18.80,3.36,264,1
344.086721,28.094194,0.21,0.20,76,16.361,0.117,15.625,0.135,15.111,0.134,222,111,000,0,112519864544,19.20,17.30,0.89,51,1
346.725082,29.648502,0.29,0.23,4,16.845,0.174,15.916,0.166,15.646,0.208,222,111,000,0,112519956387,21.10,19.00,0.82,18,1
40.878030,26.820625,0.23,0.12,0,14.852,0.038,14.605,0.061,14.596,0.076,222,111,000,0,112500885815,16.50,15.50,0.81,194,1
346.730402,28.852257,0.35,0.30,168,16.292,0.102,16.177,0.251,15.467,0.174,222,111,000,0,112519956566,20.80,18.10,1.21,272,1
344.911031,24.364429,0.18,0.12,0,12.442,0.032,11.921,0.032,11.829,0.030,222,111,000,0,112519894259,16.00,13.60,1.46,44,1
346.984867,26.318663,0.12,0.12,90,15.023,0.047,14.594,0.067,14.548,0.079,222,111,000,0,112519965002,17.60,16.10,0.45,60,1
40.553401,28.260550,0.12,0.12,0,15.016,0.040,14.492,0.056,14.306,0.064,222,111,000,0,112500878964,18.80,16.40,0.84,177,1
39.969299,26.081078,0.13,0.13,90,15.108,0.063,13.867,9.999,13.873,0.070,202,101,000,0,112500866632,16.50,14.20,0.19,270,1
42.658416,25.745508,0.20,0.18,90,12.785,0.031,12.424,0.033,12.337,0.033,222,111,000,0,112500924319,15.30,13.60,0.57,240,1
346.796860,29.613155,0.18,0.12,0,15.163,0.052,14.692,0.065,14.698,0.092,222,111,000,0,112519958728,17.70,16.30,0.36,74,1
43.035632,27.941872,0.12,0.12,90,10.775,0.033,10.536,0.033,10.511,0.033,222,111,000,0,112500932778,12.00,11.40,0.82,200,1
346.331458,28.172884,0.12,0.12,90,13.488,0.032,12.946,0.034,12.717,0.036,222,111,000,0,112519943287,18.90,16.40,1.50,55,1
347.126993,29.526825,0.26,0.25,135,16.497,0.122,15.844,0.180,15.469,0.194,222,111,000,0,,,,,,0
344.445451,29.870464,0.33,0.29,82,16.172,0.106,16.043,0.173,15.810,0.224,222,111,000,0,112519877525,20.00,17.60,0.55,168,1
345.771089,28.741421,0.12,0.12,90,14.105,0.032,13.621,0.038,13.554,0.042,222,111,000,0,112519924200,17.10,15.50,1.09,63,1
346.298716,29.705250,0.12,0.12,90,14.526,0.037,13.884,0.041,13.641,0.044,222,111,000,0,112519942141,19.40,16.60,1.69,303,1
344.111769,27.829119,0.17,0.16,1,16.633,0.153,15.467,0.099,15.445,0.158,222,111,000,0,112519865440,20.90,18.10,0.11,48,1
41.005900,26.641575,0.13,0.12,0,15.458,0.050,15.083,0.083,14.820,0.091,222,111,000,0,112500888525,18.70,16.80,0.37,202,1
106.173223,18.752443,0.13,0.12,0,14.495,0.033,13.907,0.040,13.891,0.051,222,111,000,0,105004839919,17.10,15.40,0.99,248,1
40.955741,28.834192,0.20,0.19,135,16.299,0.100,15.581,0.120,15.349,0.141,222,111,000,0,,,,,,0
346.903343,25.309965,0.12,0.12,90,15.336,0.052,15.205,0.103,14.864,0.104,222,111,000,0,112519962207,18.40,16.40,0.52,47,1
42.591780,23.933941,0.12,0.12,90,13.888,0.029,13.480,0.034,13.332,0.039,222,111,000,0,112500922726,16.80,14.90,0.23,334,1
345.102443,27.430153,0.15,0.15,90,16.086,0.092,15.887,0.151,15.782,0.214,222,111,000,0,112519900942,18.60,17.10,0.53,121,1
40.714795,27.405525,0.12,0.12,90,15.360,0.050,14.732,0.068,14.608,0.077,222,111,000,0,112500882425,18.60,16.90,0.62,216,1
347.250976,26.913097,0.23,0.12,0,14.243,0.036,13.526,0.040,13.408,0.043,222,111,000,0,112519973425,19.20,16.30,0.84,116,1
42.850543,29.573463,0.29,0.25,77,16.467,0.113,16.057,0.187,15.861,0.226,222,111,000,0,112500928601,19.60,17.80,0.19,289,1
40.498500,26.455061,0.15,0.12,90,15.378,0.051,15.210,0.089,14.854,0.095,222,111,000,0,112500877858,18.30,16.20,0.32,290,1
43.058296,27.650263,0.15,0.15,90,15.872,0.076,15.752,0.142,15.425,0.160,222,111,000,0,112500933289,17.50,16.40,0.57,181,1
347.072646,29.079142,0.22,0.21,110,16.297,0.112,15.587,0.135,15.250,0.161,222,111,000,0,112519967749,21.10,19.30,0.45,345,1
345.324725,24.970739,0.12,0.12,90,15.657,0.063,14.933,0.077,14.506,0.076,222,111,000,0,112519908690,20.60,17.90,0.32,93,1
346.389745,24.406343,0.19,0.15,2,16.053,0.086,15.817,0.162,15.639,0.196,222,111,000,0,112519945128,18.60,17.30,0.38,48,1
43.301025,29.843044,0.14,0.14,90,16.074,0.094,15.284,0.103,15.458,0.173,222,111,000,0,112500938794,20.00,17.30,0.55,126,1
106.373097,18.910196,0.26,0.24,164,16.830,0.161,15.984,0.181,15.695,0.204,222,111,000,0,,,,,,0
345.103243,29.509924,0.20,0.19,7,16.265,0.100,15.729,0.134,15.375,0.160,222,111,000,0,,,,,,0
40.987765,29.200125,0.12,0.12,90,15.612,0.054,14.992,0.077,14.868,0.091,222,111,000,0,112500888124,19.40,16.80,0.32,148,1
40.909037,29.438959,0.12,0.12,90,15.470,0.054,15.006,0.077,14.889,0.096,222,111,000,0,112500886466,17.80,16.10,0.31,148,1
344.103030,23.958614,0.12,0.12,90,14.839,0.046,14.289,0.046,14.223,0.062,222,111,000,0,112519865133,17.20,15.80,0.29,92,1
346.841322,28.118483,0.13,0.13,90,15.741,0.064,15.271,0.099,15.636,0.212,222,111,000,0,112519960147,17.70,16.40,0.88,108,1
346.757759,27.009266,0.22,0.21,12,16.267,0.095,15.655,0.155,15.149,0.143,222,111,000,0,112519957516,20.60,18.00,1.24,79,1
344.204780,24.888201,0.13,0.12,90,14.364,0.040,13.917,0.047,13.876,0.051,222,111,000,0,,,,,,0
345.147273,28.952269,0.15,0.15,90,16.305,0.101,15.176,0.087,15.104,0.118,222,111,000,0,112519902476,21.00,18.60,0.65,165,1
40.098961,26.674370,0.33,0.29,11,17.158,0.222,15.852,9.999,15.437,0.169,202,101,000,0,,,,,,0
106.159912,23.870916,0.12,0.12,90,14.840,0.039,14.794,0.073,14.652,0.085,222,111,000,0,112504898842,16.20,14.60,0.38,98,1
346.898970,27.265352,0.22,0.21,102,16.302,0.115,15.691,0.140,15.319,0.166,222,111,000,0,112519962056,20.30,17.40,1.08,84,1
346.399617,25.395502,0.17,0.17,90,16.150,0.092,15.424,0.117,15.374,0.153,222,111,000,0,112519945438,20.70,19.00,0.31,50,1
345.296560,29.184055,0.21,0.20,166,16.224,0.095,15.595,0.129,15.423,0.162,222,111,000,0,112519907775,19.00,17.40,1.09,123,1
345.933811,27.803543,0.12,0.12,90,15.215,0.051,14.489,0.057,14.387,0.072,222,111,000,0,112519929739,19.30,16.80,0.53,207,1
106.269360,19.980215,0.12,0.12,90,14.386,0.035,14.052,0.046,13.972,0.049,222,111,000,0,105004848360,16.00,15.00,1.40,214,1
346.933586,27.082203,0.25,0.21,98,16.303,0.105,15.563,0.129,15.332,0.169,222,111,000,0,112519963260,20.70,17.90,0.83,36,1
41.271177,28.530930,0.29,0.13,0,9.629,0.026,9.213,0.030,9.078,0.032,222,111,000,0,112500894006,12.60,11.40,0.10,203,1
346.732053,24.842226,0.12,0.12,90,14.638,0.040,14.157,0.048,14.159,0.060,222,111,000,0,112519956631,17.40,15.90,0.12,36,1
344.212893,26.189976,0.12,0.12,90,15.955,0.098,15.191,0.107,14.556,0.095,222,111,000,1,112519869065,18.90,16.00,0.51,166,1,130
40.656315,26.635319,0.12,0.12,90,13.310,0.029,12.605,0.032,12.411,0.033,222,111,000,0,112500881157,18.00,15.00,0.35,298,1
344.205419,29.631077,0.12,0.12,90,14.975,0.045,14.270,0.051,14.033,0.056,222,111,000,0,112519868754,21.00,18.20,2.13,294,1
40.876143,28.941587,0.29,0.26,90,17.075,0.206,15.722,0.150,15.785,0.202,222,111,P00,0,,,,,,0
345.372844,25.341297,0.23,0.18,1,16.595,0.130,15.464,9.999,15.225,0.140,202,101,000,0,112519910335,20.00,18.40,0.28,0,1
42.328497,28.787165,0.13,0.13,90,15.340,0.050,15.066,0.082,15.098,0.118,222,111,000,0,112500917044,17.60,16.20,0.45,182,1
40.576904,27.440241,0.13,0.12,0,14.570,0.037,14.176,0.047,14.216,0.058,222,111,000,0,112500879454,17.10,15.40,0.69,231,1
41.062142,27.644728,0.28,0.27,74,16.633,0.126,15.832,0.154,15.860,0.240,222,111,000,0,,,,,,0
345.322336,29.909849,0.19,0.18,67,16.370,0.116,15.504,0.140,15.354,0.151,222,111,000,0,112519908622,19.70,17.80,0.49,25,1
43.675745,26.712749,0.26,0.23,7,16.374,0.112,15.947,0.173,15.759,9.999,220,110,000,0,112500947370,19.30,17.50,0.62,197,1
40.901016,25.885242,0.17,0.12,0,14.000,0.034,13.416,0.040,13.235,0.034,222,111,000,0,112500886315,17.80,15.30,0.68,201,1
41.384817,28.124397,0.27,0.25,72,16.651,0.121,15.670,0.127,15.927,0.243,222,111,000,0,112500896469,20.80,17.90,1.01,176,1
346.518584,29.098770,0.26,0.24,76,16.150,0.088,16.071,0.182,15.312,9.999,220,110,000,0,,,,,,0
346.940296,27.838881,0.29,0.26,90,16.383,0.117,15.838,0.176,15.661,0.216,222,111,000,0,112519963504,18.80,17.30,1.07,130,1
347.229732,24.006571,0.12,0.12,90,15.528,0.063,15.100,0.096,14.923,0.109,222,111,000,0,112519972752,18.00,16.30,0.70,55,1
347.065204,29.289034,0.28,0.24,104,16.160,0.096,15.650,0.158,15.501,0.186,222,111,000,0,112519967522,21.00,18.90,0.41,117,1
345.325728,25.388775,0.16,0.12,0,11.774,0.036,11.394,0.034,11.306,0.030,222,111,000,0,112519908698,15.10,13.20,1.38,262,1
344.370890,28.240812,0.14,0.13,0,15.314,0.062,14.964,0.075,15.046,0.114,222,111,000,0,112519874920,17.00,16.00,0.58,79,1
40.220070,28.602961,0.23,0.12,0,13.428,0.027,12.824,0.033,12.654,0.031,222,111,000,0,112500871995,17.00,14.60,0.38,145,1
41.041575,24.269669,0.17,0.16,94,16.228,0.100,15.433,0.114,15.292,0.150,222,111,000,0,,,,,,0
347.010893,28.629360,0.13,0.12,0,15.850,0.075,15.002,0.090,14.954,0.119,222,111,000,0,112519965831,20.70,18.30,0.72,124,1
345.390782,27.584717,0.12,0.12,90,14.711,0.042,14.047,0.043,13.798,0.049,222,111,000,0,112519910963,18.90,16.70,1.21,196,1
42.509830,24.085043,0.13,0.13,90,15.535,0.053,15.245,0.081,15.108,0.121,222,111,000,0,112500920963,18.00,16.40,0.50,325,1
43.221492,28.497049,0.12,0.12,90,14.069,0.034,13.472,0.035,13.384,0.044,222,111,000,0,112500936962,17.60,15.20,1.00,254,1
345.539130,28.994617,0.12,0.12,90,14.527,0.038,14.035,0.046,13.834,0.044,222,111,000,0,112519916170,17.80,15.80,0.73,146,1
41.231110,25.516636,0.26,0.24,168,16.299,0.088,16.146,0.193,15.360,0.163,222,111,000,0,112500893102,18.90,17.40,0.46,136,1
106.364555,23.879484,0.25,0.23,174,16.220,0.101,15.868,0.174,15.320,0.160,222,111,000,0,112504911210,18.80,16.60,2.73,69,1
345.490591,24.557608,0.24,0.13,0,15.755,0.067,15.387,0.105,15.456,0.173,222,111,000,0,112519914455,18.40,16.90,0.18,39,1
42.624176,26.261843,0.13,0.12,0,13.660,0.034,13.445,0.037,13.347,0.042,222,111,000,0,112500923478,16.20,14.60,0.68,201,1
346.520474,27.103344,0.13,0.12,0,14.428,0.033,14.102,0.045,14.094,0.057,222,111,000,0,112519949465,16.70,15.20,0.75,261,1
43.798426,27.451857,0.12,0.12,90,13.249,0.031,12.858,0.034,12.821,0.031,222,111,000,0,112500950264,15.60,13.90,0.66,117,2
345.926929,28.400261,0.12,0.12,90,14.132,0.032,13.809,0.043,13.738,0.045,222,111,RRR,0,112519929524,16.20,15.10,1.72,181,1
347.260751,24.773840,0.28,0.24,7,16.591,0.149,15.848,0.179,15.033,0.138,222,111,000,0,,,,,,0
346.726850,24.885277,0.25,0.24,0,16.745,0.151,15.960,0.204,15.148,0.138,222,111,000,0,112519956448,20.00,18.30,0.66,31,1
347.102069,27.200672,0.21,0.20,135,16.290,0.105,15.396,0.144,15.151,0.137,222,111,000,0,112519968698,20.50,17.60,1.03,97,1
347.242873,25.524998,0.25,0.23,96,16.522,0.123,15.776,0.172,15.270,0.142,222,111,000,0,112519973158,21.30,19.00,0.33,349,1
40.380924,26.851007,0.12,0.12,90,15.559,0.056,14.889,0.076,14.622,0.082,222,111,000,0,,,,,,0
41.022005,29.125275,0.12,0.12,90,14.896,0.040,14.110,0.044,13.977,0.053,222,111,000,0,112500888864,19.70,16.40,0.67,168,1
347.068151,28.686741,0.12,0.12,0,13.835,0.034,13.143,0.033,13.040,0.036,222,111,000,0,112519967603,17.60,15.60,0.40,60,1
345.392182,28.955454,0.22,0.21,45,16.400,0.123,15.827,0.156,15.354,0.151,222,111,000,0,112519911032,20.70,18.70,1.36,164,1
347.167707,26.815357,0.25,0.13,0,15.757,0.070,15.402,0.122,15.319,0.159,222,111,000,0,112519970818,18.10,16.50,1.11,85,1
346.980344,28.539854,0.35,0.33,112,16.430,0.121,15.949,9.999,15.766,0.268,202,101,000,0,112519964843,18.50,17.30,0.46,148,1
106.058662,20.386429,0.18,0.14,22,15.943,0.110,15.535,0.126,16.060,1.040,222,112,000,0,105004829848,16.40,14.70,4.97,141,1
344.477243,25.917871,0.12,0.12,90,14.077,0.039,13.444,0.041,13.113,0.039,222,111,000,0,112519878617,20.00,16.60,0.72,288,1
347.139962,29.676725,0.31,0.25,109,16.750,0.164,15.828,0.166,15.735,0.213,222,111,000,0,,,,,,0
106.484150,21.511509,0.12,0.12,90,16.096,0.091,15.176,0.095,14.699,0.094,222,111,000,0,105004867292,20.80,17.50,0.79,156,1
345.670264,29.061455,0.12,0.12,90,11.086,0.030,10.786,0.034,10.729,0.031,222,111,000,0,112519920713,13.20,12.70,0.97,81,1
40.266977,24.133280,0.32,0.22,2,16.892,0.181,15.736,9.999,15.273,0.146,202,101,000,0,,,,,,0
346.698529,26.725719,0.29,0.28,176,16.622,0.132,15.955,0.171,15.843,0.240,222,111,000,0,,,,,,0
345.536404,28.518213,0.21,0.21,90,16.363,0.110,15.719,0.146,15.435,0.164,222,111,000,0,112519916069,21.10,18.60,1.01,148,1
345.937338,26.418304,0.12,0.12,90,15.129,0.050,14.803,0.070,14.653,0.083,222,111,000,0,112519929859,17.60,16.10,0.53,90,1
41.118121,25.157457,0.36,0.12,90,15.397,0.054,14.928,0.072,14.892,0.096,222,111,000,0,112500890800,18.40,16.40,0.54,260,1
347.184516,24.746105,0.13,0.12,0,12.319,0.029,11.856,0.030,11.755,0.035,222,111,000,0,112519971324,16.10,13.80,0.39,238,1
347.194877,29.463135,0.12,0.12,90,12.625,0.027,12.230,0.032,12.138,0.032,222,111,000,0,112519971678,15.90,,0.27,11,1
40.063608,28.590727,0.12,0.12,0,14.040,0.039,13.738,0.040,13.541,0.044,222,111,000,0,112500868715,15.80,14.10,1.20,198,1
41.050254,26.099365,0.24,0.12,0,14.169,0.054,13.534,0.056,13.077,0.055,222,111,000,1,112500889416,17.40,14.00,0.37,212,1,2919
347.004407,24.665180,0.12,0.12,90,14.389,0.037,13.765,0.039,13.541,0.044,222,111,000,0,112519965625,19.10,16.70,1.07,47,1
40.009225,26.565138,0.12,0.12,90,15.797,0.069,15.051,0.087,14.716,0.085,222,111,000,0,112500867529,21.20,18.30,1.31,86,1
42.680838,26.372663,0.34,0.25,0,14.499,0.036,14.133,0.045,14.078,0.058,222,111,000,0,112500924830,17.10,15.40,0.41,190,1
345.519576,25.639416,0.12,0.12,90,14.484,0.037,13.863,0.044,13.810,0.046,222,111,000,0,112519915487,18.30,16.10,0.01,233,1
106.125067,22.043846,0.30,0.27,71,16.234,0.098,15.595,0.132,15.864,0.241,222,111,000,0,105004835698,20.20,17.60,0.88,205,1
40.294003,26.580509,0.13,0.12,90,15.827,0.088,15.124,0.096,14.770,0.097,222,111,000,1,112500873512,17.50,16.50,0.75,183,1,2496
41.468656,24.744585,0.14,0.13,0,13.853,0.029,13.488,0.036,13.416,0.039,222,111,000,0,112500898226,16.60,14.60,0.15,108,1
40.046108,28.458115,0.12,0.12,0,13.888,0.033,13.520,0.038,13.420,0.038,222,111,000,0,112500868350,16.40,14.50,0.64,182,1
42.683264,24.243397,0.35,0.27,92,16.918,0.162,15.830,0.142,15.622,0.215,222,111,000,0,,,,,,0
345.735245,29.434830,0.12,0.12,90,15.530,0.054,14.977,0.077,14.644,0.080,222,111,000,0,112519922934,20.70,18.00,0.45,160,1
106.147763,18.506941,0.16,0.15,14,15.889,0.075,15.698,0.137,15.317,0.139,222,111,000,0,105004837693,18.00,16.50,0.53,186,1
43.903822,27.419195,0.17,0.14,0,15.373,0.055,14.515,0.068,14.288,0.085,222,111,000,0,112500952684,20.90,18.20,1.26,198,1
346.612466,29.846350,0.12,0.12,90,15.295,0.053,14.599,0.068,14.323,0.074,222,111,000,0,112519952566,20.20,17.10,0.23,313,1
346.275711,29.363976,0.12,0.12,90,14.139,0.032,13.763,0.041,13.749,0.048,222,111,000,0,112519941375,16.60,15.30,0.26,62,1
40.017201,27.435831,0.18,0.12,0,14.916,0.037,14.560,0.059,14.391,0.068,222,111,000,0,112500867688,17.30,15.60,0.55,221,1
41.069720,25.725721,0.13,0.12,90,14.137,0.033,13.486,0.035,13.310,0.035,222,111,000,0,112500889819,18.60,16.10,0.30,323,1
40.004799,28.661263,0.12,0.12,0,15.222,0.049,14.471,0.061,14.215,0.056,222,111,000,0,112500867422,19.40,16.60,0.36,336,1
346.666335,28.006563,0.20,0.12,0,15.341,0.051,14.690,0.061,14.764,0.095,222,111,000,0,112519954382,19.20,16.70,0.81,120,1
40.112354,28.618088,0.30,0.29,99,16.277,0.103,16.274,0.237,15.397,0.152,222,111,000,0,112500869762,18.90,17.10,0.61,191,1
347.140835,25.050095,0.31,0.30,160,16.468,0.121,15.972,0.198,15.621,0.212,222,111,000,0,112519969948,19.40,17.50,0.43,93,1
40.560281,24.577164,0.13,0.12,90,14.669,0.037,14.462,0.056,14.313,0.059,222,111,000,0,112500879109,17.50,15.70,0.30,117,1
42.744915,23.968964,0.28,0.12,90,15.675,0.064,15.277,0.100,14.988,0.109,222,111,000,0,112500926260,18.50,16.70,0.25,277,1
346.898059,25.406797,0.13,0.12,90,15.013,0.047,14.339,0.053,14.158,0.067,222,111,000,0,112519962021,19.20,17.00,1.39,3,1
345.020263,23.938431,0.28,0.23,104,16.366,0.121,15.531,0.121,15.673,0.182,222,111,000,0,,,,,,0
347.165159,28.853230,0.13,0.13,90,15.772,0.071,15.484,0.123,15.185,0.138,222,111,000,0,112519970742,18.10,16.70,0.64,64,1
41.486581,27.117886,0.13,0.13,90,15.604,0.057,15.339,0.087,15.219,0.128,222,111,000,0,112500898596,17.80,16.30,0.63,289,1
40.964639,24.999933,0.38,0.33,110,16.958,0.175,15.740,0.149,16.069,0.265,222,111,000,0,112500887632,21.00,18.70,0.73,186,1
106.506451,18.514292,0.23,0.13,90,15.726,0.062,15.348,0.090,15.243,0.133,222,111,000,0,105004869223,18.20,16.60,0.40,193,2
345.888023,24.054171,0.12,0.12,90,15.779,0.075,15.043,0.088,14.955,0.120,222,111,000,0,112519928218,20.40,17.50,0.59,35,1
106.381680,19.517017,0.15,0.15,0,15.979,0.074,15.653,0.135,15.671,0.209,222,111,000,0,105004858267,18.00,16.90,0.74,211,1
